"SL2.50ch00:12339756-12340219","10","12339756","12340219","463"
"SL2.50ch00:12348859-12349873","48","12348859","12349873","1014"
"SL2.50ch00:12348900-12349859","48","12348900","12349859","959"
"SL2.50ch00:12492800-12501089","288","12492800","12501089","8289"
"SL2.50ch00:12492909-12499238","235","12492909","12499238","6329"
"SL2.50ch00:12499680-12501104","51","12499680","12501104","1424"
"SL2.50ch00:12504572-12506066","23","12504572","12506066","1494"
"SL2.50ch00:12561321-12561702","6","12561321","12561702","381"
"SL2.50ch00:12570057-12572446","87","12570057","12572446","2389"
"SL2.50ch00:12643039-12645240","72","12643039","12645240","2201"
"SL2.50ch00:12646321-12647655","33","12646321","12647655","1334"
"SL2.50ch00:12648597-12648928","4","12648597","12648928","331"
"SL2.50ch00:12669261-12669592","4","12669261","12669592","331"
"SL2.50ch00:12704257-12704588","2","12704257","12704588","331"
"SL2.50ch00:12754371-12754752","10","12754371","12754752","381"
"SL2.50ch00:12756548-12757566","83","12756548","12757566","1018"
"SL2.50ch00:12756562-12757520","83","12756562","12757520","958"
"SL2.50ch00:12758317-12760221","149","12758317","12760221","1904"
"SL2.50ch00:12758322-12760244","149","12758322","12760244","1922"
"SL2.50ch00:12772555-12778363","220","12772555","12778363","5808"
"SL2.50ch00:12783643-12784259","17","12783643","12784259","616"
"SL2.50ch00:12885083-12890446","107","12885083","12890446","5363"
"SL2.50ch00:12935953-12936381","6","12935953","12936381","428"
"SL2.50ch00:12942422-12943337","27","12942422","12943337","915"
"SL2.50ch00:12944934-12947743","97","12944934","12947743","2809"
"SL2.50ch00:12953378-12958577","1252","12953378","12958577","5199"
"SL2.50ch00:12953577-12958707","1251","12953577","12958707","5130"
"SL2.50ch00:13043047-13043844","24","13043047","13043844","797"
"SL2.50ch00:13052241-13053765","34","13052241","13053765","1524"
"SL2.50ch00:13173913-13179168","248","13173913","13179168","5255"
"SL2.50ch00:13173921-13179092","248","13173921","13179092","5171"
"SL2.50ch00:13301729-13302241","72","13301729","13302241","512"
"SL2.50ch00:13301742-13302823","82","13301742","13302823","1081"
"SL2.50ch00:13305980-13306972","36","13305980","13306972","992"
"SL2.50ch00:13361691-13362228","18","13361691","13362228","537"
"SL2.50ch00:13374943-13375813","144","13374943","13375813","870"
"SL2.50ch00:13374976-13375803","144","13374976","13375803","827"
"SL2.50ch00:13379479-13380282","362","13379479","13380282","803"
"SL2.50ch00:13379519-13380293","362","13379519","13380293","774"
"SL2.50ch00:13386663-13388093","43","13386663","13388093","1430"
"SL2.50ch00:13386717-13388034","43","13386717","13388034","1317"
"SL2.50ch00:13458176-13459472","18","13458176","13459472","1296"
